time,congestió,dens,fluid,molt dens,molt fluid,tallat
2020-03-24 21:45:52,0,0,0,0,0,0
2020-03-24 21:50:53,0,0,0,0,0,0
2020-03-24 21:55:51,0,0,0,0,0,0
2020-03-24 22:00:52,0,0,0,0,0,0
2020-03-24 22:05:52,0,0,0,0,0,0
2020-03-24 22:10:54,0,0,0,0,0,0
2020-03-24 22:15:51,0,0,0,0,0,0
2020-03-24 22:20:51,0,0,0,0,0,0
2020-03-24 22:25:51,0,0,0,0,0,0
2020-03-24 22:30:52,0,0,0,0,0,0
2020-03-24 22:35:51,0,0,0,0,0,0
2020-03-24 22:40:55,0,0,0,0,0,0
2020-03-24 22:45:52,0,0,0,0,0,0
2020-03-24 22:50:51,0,0,0,0,0,0
2020-03-24 22:55:51,0,0,0,0,0,0
2020-03-24 23:00:53,0,0,0,0,0,0
2020-03-24 23:05:51,0,0,0,0,0,0
2020-03-24 23:10:54,0,0,0,0,0,0
2020-03-24 23:15:52,0,0,0,0,0,0
2020-03-24 23:20:54,0,0,0,0,0,0
2020-03-24 23:25:52,0,0,0,0,0,0
2020-03-24 23:30:52,0,0,0,0,0,0
2020-03-24 23:35:52,0,0,0,0,0,0
2020-03-24 23:40:52,0,0,0,0,0,0
2020-03-24 23:45:50,0,0,0,0,0,0
2020-03-24 23:50:56,0,0,0,0,0,0
2020-03-24 23:55:52,0,0,0,0,0,0
2020-03-25 00:00:52,0,0,0,0,0,0
2020-03-25 00:05:51,0,0,0,0,0,0
2020-03-25 00:10:52,0,0,0,0,0,0
2020-03-25 00:15:52,0,0,0,0,0,0
2020-03-25 00:20:54,0,0,0,0,0,0
2020-03-25 00:25:50,0,0,0,0,0,0
2020-03-25 00:30:50,0,0,0,0,0,0
2020-03-25 00:35:51,0,0,0,0,0,0
2020-03-25 00:40:53,0,0,0,0,0,0
2020-03-25 00:45:50,0,0,0,0,0,0
2020-03-25 00:50:51,0,0,0,0,0,0
2020-03-25 00:55:51,0,0,0,0,0,0
2020-03-25 01:00:53,0,0,0,0,0,0
2020-03-25 01:05:51,0,0,0,0,0,0
2020-03-25 01:10:51,0,0,0,0,0,0
2020-03-25 01:15:52,0,0,0,0,0,0
2020-03-25 01:20:51,0,0,0,0,0,0
2020-03-25 01:25:51,0,0,0,0,0,0
2020-03-25 01:30:51,0,0,0,0,0,0
2020-03-25 01:35:52,0,0,0,0,0,0
2020-03-25 01:40:52,0,0,0,0,0,0
2020-03-25 01:45:52,0,0,0,0,0,0
2020-03-25 01:50:52,0,0,0,0,0,0
2020-03-25 01:55:50,0,0,0,0,0,0
2020-03-25 02:00:52,0,0,0,0,0,0
2020-03-25 02:05:51,0,0,0,0,0,0
2020-03-25 02:10:53,0,0,0,0,0,0
2020-03-25 02:15:51,0,0,0,0,0,0
2020-03-25 02:20:51,0,0,0,0,0,0
2020-03-25 02:25:51,0,0,0,0,0,0
2020-03-25 02:30:51,0,0,0,0,0,0
2020-03-25 02:35:51,0,0,0,0,0,0
2020-03-25 02:40:51,0,0,0,0,0,0
2020-03-25 02:45:51,0,0,0,0,0,0
2020-03-25 02:50:54,0,0,0,0,0,0
2020-03-25 02:55:51,0,0,0,0,0,0
2020-03-25 03:00:53,0,0,0,0,0,0
2020-03-25 03:05:51,0,0,0,0,0,0
2020-03-25 03:10:53,0,0,0,0,0,0
2020-03-25 03:15:51,0,0,0,0,0,0
2020-03-25 03:20:52,0,0,0,0,0,0
2020-03-25 03:25:51,0,0,0,0,0,0
2020-03-25 03:30:52,0,0,0,0,0,0
2020-03-25 03:35:50,0,0,0,0,0,0
2020-03-25 03:40:50,0,0,0,0,0,0
2020-03-25 03:45:50,0,0,0,0,0,0
2020-03-25 03:50:56,0,0,0,0,0,0
2020-03-25 03:55:51,0,0,0,0,0,0
2020-03-25 04:00:51,0,0,0,0,0,0
2020-03-25 04:05:51,0,0,0,0,0,0
2020-03-25 04:10:52,0,0,0,0,0,0
2020-03-25 04:15:51,0,0,0,0,0,0
2020-03-25 04:20:55,0,0,0,0,0,0
2020-03-25 04:25:51,0,0,0,0,0,0
2020-03-25 04:30:52,0,0,0,0,0,0
2020-03-25 04:35:51,0,0,0,0,0,0
2020-03-25 04:40:52,0,0,0,0,0,0
2020-03-25 04:45:50,0,0,0,0,0,0
2020-03-25 04:50:50,0,0,0,0,0,0
2020-03-25 04:55:50,0,0,0,0,0,0
2020-03-25 05:00:53,0,0,0,0,0,0
2020-03-25 05:05:51,0,0,0,0,0,0
2020-03-25 05:10:51,0,0,0,0,0,0
2020-03-25 05:15:52,0,0,0,0,0,0
2020-03-25 05:20:52,0,0,0,0,0,0
2020-03-25 05:25:52,0,0,0,0,0,0
2020-03-25 05:30:51,0,0,0,0,0,0
2020-03-25 05:35:51,0,0,0,0,0,0
2020-03-25 05:40:51,0,0,0,0,0,0
2020-03-25 05:45:51,0,0,0,0,0,0
2020-03-25 05:50:54,0,0,0,0,0,0
2020-03-25 05:55:52,0,0,0,0,0,0
2020-03-25 06:00:52,0,0,0,0,0,0
2020-03-25 06:05:52,0,0,0,0,0,0
2020-03-25 06:10:52,0,0,0,0,0,0
2020-03-25 06:15:52,0,0,0,0,0,0
2020-03-25 06:20:52,0,0,0,0,0,0
2020-03-25 06:25:52,0,0,0,0,0,0
2020-03-25 06:30:51,0,0,0,0,0,0
2020-03-25 06:35:51,0,0,0,0,0,0
2020-03-25 06:40:56,0,0,0,0,0,0
2020-03-25 06:45:51,0,0,0,0,0,0
2020-03-25 06:50:53,0,0,0,0,0,0
2020-03-25 06:55:51,0,0,0,0,0,0
2020-03-25 07:00:51,0,0,0,0,0,0
2020-03-25 07:05:50,0,0,0,0,0,0
2020-03-25 07:10:52,0,0,0,0,0,0
2020-03-25 07:15:51,0,0,0,0,0,0
2020-03-25 07:20:51,0,0,0,0,0,0
2020-03-25 07:25:52,0,0,0,0,0,0
2020-03-25 07:30:52,0,0,0,0,0,0
2020-03-25 07:35:51,0,0,0,0,0,0
2020-03-25 07:40:53,0,0,0,0,0,0
2020-03-25 07:45:50,0,0,0,0,0,0
2020-03-25 07:50:52,0,0,0,0,0,0
2020-03-25 07:55:52,0,0,0,0,0,0
2020-03-25 08:00:52,0,0,0,0,0,0
2020-03-25 08:05:52,0,0,0,0,0,0
2020-03-25 08:10:53,0,0,0,0,0,0
2020-03-25 08:15:51,0,0,0,0,0,0
2020-03-25 08:20:58,0,0,0,0,0,0
2020-03-25 08:25:51,0,0,0,0,0,0
2020-03-25 08:30:51,0,0,0,0,0,0
2020-03-25 08:35:52,0,0,0,0,0,0
2020-03-25 08:40:53,0,0,0,0,0,0
2020-03-25 08:45:51,0,0,0,0,0,0
2020-03-25 08:50:55,0,0,0,0,0,0
2020-03-25 08:55:52,0,0,0,0,0,0
2020-03-25 09:00:52,0,0,0,0,0,0
2020-03-25 09:05:51,0,0,0,0,0,0
2020-03-25 09:10:51,0,0,0,0,0,0
2020-03-25 09:15:51,0,0,0,0,0,0
2020-03-25 09:20:53,0,0,0,0,0,0
2020-03-25 09:25:52,0,0,0,0,0,0
2020-03-25 09:30:52,0,0,0,0,0,0
2020-03-25 09:35:51,0,0,0,0,0,0
2020-03-25 09:40:55,0,0,0,0,0,0
2020-03-25 09:45:51,0,0,0,0,0,0
2020-03-25 09:50:52,0,0,0,0,0,0
2020-03-25 09:55:52,0,0,0,0,0,0
2020-03-25 10:00:52,0,0,0,0,0,0
2020-03-25 10:05:51,0,0,0,0,0,0
2020-03-25 10:10:55,0,0,0,0,0,0
2020-03-25 10:15:52,0,0,0,0,0,0
2020-03-25 10:20:54,0,0,0,0,0,0
2020-03-25 10:25:51,0,0,0,0,0,0
2020-03-25 10:30:51,0,0,0,0,0,0
2020-03-25 10:35:52,0,0,0,0,0,0
2020-03-25 10:40:54,0,0,0,0,0,0
2020-03-25 10:45:52,0,0,0,0,0,0
2020-03-25 10:50:53,0,0,0,0,0,0
2020-03-25 10:55:52,0,0,0,0,0,0
2020-03-25 11:00:52,0,0,0,0,0,0
2020-03-25 11:05:51,0,0,0,0,0,0
2020-03-25 11:10:52,0,0,0,0,0,0
2020-03-25 11:15:52,0,0,0,0,0,0
2020-03-25 11:20:51,0,0,0,0,0,0
2020-03-25 11:25:51,0,0,0,0,0,0
2020-03-25 11:30:52,0,0,0,0,0,0
2020-03-25 11:35:51,0,0,0,0,0,0
2020-03-25 11:40:51,0,0,0,0,0,0
2020-03-25 11:45:52,0,0,0,0,0,0
2020-03-25 11:50:51,0,0,0,0,0,0
2020-03-25 11:55:51,0,0,0,0,0,0
2020-03-25 12:00:50,0,0,0,0,0,0
2020-03-25 12:05:52,0,0,0,0,0,0
2020-03-25 12:10:53,0,0,0,0,0,0
2020-03-25 12:15:51,0,0,0,0,0,0
2020-03-25 12:20:52,0,0,0,0,0,0
2020-03-25 12:25:51,0,0,0,0,0,0
2020-03-25 12:30:50,0,0,0,0,0,0
2020-03-25 12:35:52,0,0,0,0,0,0
2020-03-25 12:40:53,0,0,0,0,0,0
2020-03-25 12:45:52,0,0,0,0,0,0
2020-03-25 12:50:55,0,0,0,0,0,0
2020-03-25 12:55:52,0,0,0,0,0,0
2020-03-25 13:00:52,0,0,0,0,0,0
2020-03-25 13:05:51,0,0,0,0,0,0
2020-03-25 13:10:52,0,0,0,0,0,0
2020-03-25 13:15:51,0,0,0,0,0,0
2020-03-25 13:20:53,0,0,0,0,0,0
2020-03-25 13:25:52,0,0,0,0,0,0
2020-03-25 13:30:51,0,0,0,0,0,0
2020-03-25 13:35:51,0,0,0,0,0,0
2020-03-25 13:40:54,0,0,0,0,0,0
2020-03-25 13:45:51,0,0,0,0,0,0
2020-03-25 13:50:52,0,0,0,0,0,0
2020-03-25 13:55:51,0,0,0,0,0,0
2020-03-25 14:00:52,0,0,0,0,0,0
2020-03-25 14:05:51,0,0,0,0,0,0
2020-03-25 14:10:52,0,0,0,0,0,0
2020-03-25 14:15:52,0,0,0,0,0,0
2020-03-25 14:20:55,0,0,0,0,0,0
2020-03-25 14:25:50,0,0,0,0,0,0
2020-03-25 14:30:52,0,0,0,0,0,0
2020-03-25 14:35:51,0,0,0,0,0,0
2020-03-25 14:40:54,0,0,0,0,0,0
2020-03-25 14:45:51,0,0,0,0,0,0
2020-03-25 14:50:50,0,0,0,0,0,0
2020-03-25 14:55:51,0,0,0,0,0,0
2020-03-25 15:00:53,0,0,0,0,0,0
2020-03-25 15:05:51,0,0,0,0,0,0
2020-03-25 15:10:51,0,0,0,0,0,0
2020-03-25 15:15:52,0,0,0,0,0,0
2020-03-25 15:20:51,0,0,0,0,0,0
2020-03-25 15:25:51,0,0,0,0,0,0
2020-03-25 15:30:50,0,0,0,0,0,0
2020-03-25 15:35:52,0,0,0,0,0,0
2020-03-25 15:40:55,0,0,0,0,0,0
2020-03-25 15:45:52,0,0,0,0,0,0
2020-03-25 15:50:51,0,0,0,0,0,0
2020-03-25 15:55:52,0,0,0,0,0,0
2020-03-25 16:00:53,0,0,0,0,0,0
2020-03-25 16:05:50,0,0,0,0,0,0
2020-03-25 16:10:52,0,0,0,0,0,0
2020-03-25 16:15:51,0,0,0,0,0,0
2020-03-25 16:20:52,0,0,0,0,0,0
2020-03-25 16:25:51,0,0,0,0,0,0
2020-03-25 16:30:52,0,0,0,0,0,0
2020-03-25 16:35:51,0,0,0,0,0,0
2020-03-25 16:40:53,0,0,0,0,0,0
2020-03-25 16:45:52,0,0,0,0,0,0
2020-03-25 16:50:53,0,0,0,0,0,0
2020-03-25 16:55:52,0,0,0,0,0,0
2020-03-25 17:00:53,0,0,0,0,0,0
2020-03-25 17:05:51,0,0,0,0,0,0
2020-03-25 17:10:51,0,0,0,0,0,0
2020-03-25 17:15:52,0,0,0,0,0,0
2020-03-25 17:20:55,0,0,0,0,0,0
2020-03-25 17:25:50,0,0,0,0,0,0
2020-03-25 17:30:51,0,0,0,0,0,0
2020-03-25 17:35:51,0,0,0,0,0,0
2020-03-25 17:40:53,0,0,0,0,0,0
2020-03-25 17:45:50,0,0,0,0,0,0
2020-03-25 17:50:52,0,0,0,0,0,0
2020-03-25 17:55:51,0,0,0,0,0,0
2020-03-25 18:00:52,0,0,0,0,0,0
2020-03-25 18:05:52,0,0,0,0,0,0
2020-03-25 18:10:55,0,0,0,0,0,0
2020-03-25 18:15:52,0,0,0,0,0,0
2020-03-25 18:20:51,0,0,0,0,0,0
2020-03-25 18:25:51,0,0,0,0,0,0
2020-03-25 18:30:51,0,0,0,0,0,0
2020-03-25 18:35:50,0,0,0,0,0,0
2020-03-25 18:40:52,0,0,0,0,0,0
2020-03-25 18:45:51,0,0,0,0,0,0
2020-03-25 18:50:51,0,0,0,0,0,0
2020-03-25 18:55:52,0,0,0,0,0,0
2020-03-25 19:00:50,0,0,0,0,0,0
2020-03-25 19:05:52,0,0,0,0,0,0
2020-03-25 19:10:51,0,0,0,0,0,0
2020-03-25 19:15:51,0,0,0,0,0,0
2020-03-25 19:20:57,0,0,0,0,0,0
2020-03-25 19:25:50,0,0,0,0,0,0
2020-03-25 19:30:52,0,0,0,0,0,0
2020-03-25 19:35:51,0,0,0,0,0,0
2020-03-25 19:40:56,0,0,0,0,0,0
2020-03-25 19:45:51,0,0,0,0,0,0
2020-03-25 19:50:51,0,0,0,0,0,0
2020-03-25 19:55:52,0,0,0,0,0,0
2020-03-25 20:00:53,0,0,0,0,0,0
2020-03-25 20:05:52,0,0,0,0,0,0
2020-03-25 20:10:53,0,0,0,0,0,0
2020-03-25 20:15:52,0,0,0,0,0,0
2020-03-25 20:20:54,0,0,0,0,0,0
2020-03-25 20:25:51,0,0,0,0,0,0
2020-03-25 20:30:52,0,0,0,0,0,0
2020-03-25 20:35:51,0,0,0,0,0,0
2020-03-25 20:40:52,0,0,0,0,0,0
2020-03-25 20:45:51,0,0,0,0,0,0
2020-03-25 20:50:52,0,0,0,0,0,0
2020-03-25 20:55:51,0,0,0,0,0,0
2020-03-25 21:00:52,0,0,0,0,0,0
2020-03-25 21:05:51,0,0,0,0,0,0
2020-03-25 21:10:50,0,0,0,0,0,0
2020-03-25 21:15:51,0,0,0,0,0,0
2020-03-25 21:20:50,0,0,0,0,0,0
2020-03-25 21:25:51,0,0,0,0,0,0
2020-03-25 21:30:51,0,0,0,0,0,0
2020-03-25 21:35:51,0,0,0,0,0,0
2020-03-25 21:40:53,0,0,0,0,0,0
2020-03-25 21:45:52,0,0,0,0,0,0
2020-03-25 21:50:51,0,0,0,0,0,0
2020-03-25 21:55:50,0,0,0,0,0,0
2020-03-25 22:00:51,0,0,0,0,0,0
2020-03-25 22:05:51,0,0,0,0,0,0
2020-03-25 22:10:52,0,0,0,0,0,0
2020-03-25 22:15:52,0,0,0,0,0,0
2020-03-25 22:20:52,0,0,0,0,0,0
2020-03-25 22:25:51,0,0,0,0,0,0
2020-03-25 22:30:51,0,0,0,0,0,0
2020-03-25 22:35:50,0,0,0,0,0,0
2020-03-25 22:40:56,0,0,0,0,0,0
2020-03-25 22:45:50,0,0,0,0,0,0
2020-03-25 22:50:54,0,0,0,0,0,0
2020-03-25 22:55:51,0,0,0,0,0,0
2020-03-25 23:00:53,0,0,0,0,0,0
2020-03-25 23:05:52,0,0,0,0,0,0
2020-03-25 23:10:51,0,0,0,0,0,0
2020-03-25 23:15:51,0,0,0,0,0,0
2020-03-25 23:20:52,0,0,0,0,0,0
2020-03-25 23:25:50,0,0,0,0,0,0
2020-03-25 23:30:52,0,0,0,0,0,0
2020-03-25 23:35:51,0,0,0,0,0,0
2020-03-25 23:40:51,0,0,0,0,0,0
2020-03-25 23:45:52,0,0,0,0,0,0
2020-03-25 23:50:54,0,0,0,0,0,0
2020-03-25 23:55:51,0,0,0,0,0,0
2020-03-26 00:00:51,0,0,0,0,0,0
2020-03-26 00:05:51,0,0,0,0,0,0
2020-03-26 00:10:52,0,0,0,0,0,0
2020-03-26 00:15:50,0,0,0,0,0,0
2020-03-26 00:20:56,0,0,0,0,0,0
2020-03-26 00:25:52,0,0,0,0,0,0
2020-03-26 00:30:52,0,0,0,0,0,0
2020-03-26 00:35:51,0,0,0,0,0,0
2020-03-26 00:40:52,0,0,0,0,0,0
2020-03-26 00:45:50,0,0,0,0,0,0
2020-03-26 00:50:54,0,0,0,0,0,0
2020-03-26 00:55:52,0,0,0,0,0,0
2020-03-26 01:00:51,0,0,0,0,0,0
2020-03-26 01:05:51,0,0,0,0,0,0
2020-03-26 01:10:53,0,0,0,0,0,0
2020-03-26 01:15:52,0,0,0,0,0,0
2020-03-26 01:20:49,0,0,0,0,0,0
2020-03-26 01:25:51,0,0,0,0,0,0
2020-03-26 01:30:50,0,0,0,0,0,0
2020-03-26 01:35:50,0,0,0,0,0,0
2020-03-26 01:40:50,0,0,0,0,0,0
2020-03-26 01:45:52,0,0,0,0,0,0
2020-03-26 01:50:51,0,0,0,0,0,0
2020-03-26 01:55:51,0,0,0,0,0,0
2020-03-26 02:00:53,0,0,0,0,0,0
2020-03-26 02:05:51,0,0,0,0,0,0
2020-03-26 02:10:52,0,0,0,0,0,0
2020-03-26 02:15:50,0,0,0,0,0,0
2020-03-26 02:20:52,0,0,0,0,0,0
2020-03-26 02:25:52,0,0,0,0,0,0
2020-03-26 02:30:52,0,0,0,0,0,0
2020-03-26 02:35:52,0,0,0,0,0,0
2020-03-26 02:40:53,0,0,0,0,0,0
2020-03-26 02:45:52,0,0,0,0,0,0
2020-03-26 02:50:51,0,0,0,0,0,0
2020-03-26 02:55:51,0,0,0,0,0,0
2020-03-26 03:00:53,0,0,0,0,0,0
2020-03-26 03:05:51,0,0,0,0,0,0
2020-03-26 03:10:53,0,0,0,0,0,0
2020-03-26 03:15:50,0,0,0,0,0,0
2020-03-26 03:20:52,0,0,0,0,0,0
2020-03-26 03:25:52,0,0,0,0,0,0
2020-03-26 03:30:52,0,0,0,0,0,0
2020-03-26 03:35:51,0,0,0,0,0,0
2020-03-26 03:40:52,0,0,0,0,0,0
2020-03-26 03:45:51,0,0,0,0,0,0
2020-03-26 03:50:57,0,0,0,0,0,0
2020-03-26 03:55:51,0,0,0,0,0,0
2020-03-26 04:00:52,0,0,0,0,0,0
2020-03-26 04:05:52,0,0,0,0,0,0
2020-03-26 04:10:53,0,0,0,0,0,0
2020-03-26 04:15:51,0,0,0,0,0,0
2020-03-26 04:20:54,0,0,0,0,0,0
2020-03-26 04:25:50,0,0,0,0,0,0
2020-03-26 04:30:50,0,0,0,0,0,0
2020-03-26 04:35:50,0,0,0,0,0,0
2020-03-26 04:40:52,0,0,0,0,0,0
2020-03-26 04:45:52,0,0,0,0,0,0
2020-03-26 04:50:52,0,0,0,0,0,0
2020-03-26 04:55:50,0,0,0,0,0,0
2020-03-26 05:00:52,0,0,0,0,0,0
2020-03-26 05:05:52,0,0,0,0,0,0
2020-03-26 05:10:52,0,0,0,0,0,0
2020-03-26 05:15:52,0,0,0,0,0,0
2020-03-26 05:20:53,0,0,0,0,0,0
2020-03-26 05:25:51,0,0,0,0,0,0
2020-03-26 05:30:53,0,0,0,0,0,0
2020-03-26 05:35:52,0,0,0,0,0,0
2020-03-26 05:40:52,0,0,0,0,0,0
2020-03-26 05:45:52,0,0,0,0,0,0
2020-03-26 05:50:52,0,0,0,0,0,0
2020-03-26 05:55:52,0,0,0,0,0,0
2020-03-26 06:00:52,0,0,0,0,0,0
2020-03-26 06:05:51,0,0,0,0,0,0
2020-03-26 06:10:53,0,0,0,0,0,0
2020-03-26 06:15:51,0,0,0,0,0,0
2020-03-26 06:20:52,0,0,0,0,0,0
2020-03-26 06:25:52,0,0,0,0,0,0
2020-03-26 06:30:52,0,0,0,0,0,0
2020-03-26 06:35:51,0,0,0,0,0,0
2020-03-26 06:40:52,0,0,0,0,0,0
2020-03-26 06:45:52,0,0,0,0,0,0
2020-03-26 06:50:55,0,0,0,0,0,0
2020-03-26 06:55:51,0,0,0,0,0,0
2020-03-26 07:00:52,0,0,0,0,0,0
2020-03-26 07:05:51,0,0,0,0,0,0
2020-03-26 07:10:51,0,0,0,0,0,0
2020-03-26 07:15:52,0,0,0,0,0,0
2020-03-26 07:20:52,0,0,0,0,0,0
2020-03-26 07:25:51,0,0,0,0,0,0
2020-03-26 07:30:53,0,0,0,0,0,0
2020-03-26 07:35:52,0,0,0,0,0,0
2020-03-26 07:40:51,0,0,0,0,0,0
2020-03-26 07:45:51,0,0,0,0,0,0
2020-03-26 07:50:52,0,0,0,0,0,0
2020-03-26 07:55:51,0,0,0,0,0,0
2020-03-26 08:00:52,0,0,0,0,0,0
2020-03-26 08:05:51,0,0,0,0,0,0
2020-03-26 08:10:52,0,0,0,0,0,0
2020-03-26 08:15:52,0,0,0,0,0,0
2020-03-26 08:20:50,0,0,0,0,0,0
2020-03-26 08:25:52,0,0,0,0,0,0
2020-03-26 08:30:52,0,0,0,0,0,0
2020-03-26 08:35:51,0,0,0,0,0,0
2020-03-26 08:40:54,0,0,0,0,0,0
2020-03-26 08:45:51,0,0,0,0,0,0
2020-03-26 08:50:53,0,0,0,0,0,0
2020-03-26 08:55:52,0,0,0,0,0,0
2020-03-26 09:00:53,0,0,0,0,0,0
2020-03-26 09:05:51,0,0,0,0,0,0
2020-03-26 09:10:58,0,0,0,0,0,0
2020-03-26 09:15:52,0,0,0,0,0,0
2020-03-26 09:20:55,0,0,0,0,0,0
2020-03-26 09:25:51,0,0,0,0,0,0
2020-03-26 09:30:52,0,0,0,0,0,0
2020-03-26 09:35:52,0,0,0,0,0,0
2020-03-26 09:40:57,0,0,0,0,0,0
2020-03-26 09:45:52,0,0,0,0,0,0
2020-03-26 09:50:52,0,0,0,0,0,0
2020-03-26 09:55:51,0,0,0,0,0,0
2020-03-26 10:00:51,0,0,0,0,0,0
2020-03-26 10:05:51,0,0,0,0,0,0
2020-03-26 10:10:51,0,0,0,0,0,0
2020-03-26 10:15:52,0,0,0,0,0,0
2020-03-26 10:20:52,0,0,0,0,0,0
2020-03-26 10:25:51,0,0,0,0,0,0
2020-03-26 10:30:50,0,0,0,0,0,0
2020-03-26 10:35:51,0,0,0,0,0,0
2020-03-26 10:40:53,0,0,0,0,0,0
2020-03-26 10:45:52,0,0,0,0,0,0
2020-03-26 10:50:51,0,0,0,0,0,0
2020-03-26 10:55:50,0,0,0,0,0,0
2020-03-26 11:00:52,0,0,0,0,0,0
2020-03-26 11:05:51,0,0,0,0,0,0
2020-03-26 11:10:55,0,0,0,0,0,0
2020-03-26 11:15:52,0,0,0,0,0,0
2020-03-26 11:20:51,0,0,0,0,0,0
2020-03-26 11:25:52,0,0,0,0,0,0
2020-03-26 11:30:52,0,0,0,0,0,0
2020-03-26 11:35:51,0,0,0,0,0,0
2020-03-26 11:40:54,0,0,0,0,0,0
2020-03-26 11:45:52,0,0,0,0,0,0
2020-03-26 11:50:57,0,0,0,0,0,0
2020-03-26 11:55:51,0,0,0,0,0,0
2020-03-26 12:00:52,0,0,0,0,0,0
2020-03-26 12:05:51,0,0,0,0,0,0
2020-03-26 12:10:52,0,0,0,0,0,0
2020-03-26 12:15:51,0,0,0,0,0,0
2020-03-26 12:20:52,0,0,0,0,0,0
2020-03-26 12:25:52,0,0,0,0,0,0
2020-03-26 12:30:51,0,0,0,0,0,0
2020-03-26 12:35:51,0,0,0,0,0,0
2020-03-26 12:40:52,0,0,0,0,0,0
2020-03-26 12:45:51,0,0,0,0,0,0
2020-03-26 12:50:53,0,0,0,0,0,0
2020-03-26 12:55:51,0,0,0,0,0,0
2020-03-26 13:00:52,0,0,0,0,0,0
2020-03-26 13:05:51,0,0,0,0,0,0
2020-03-26 13:10:51,0,0,0,0,0,0
2020-03-26 13:15:51,0,0,0,0,0,0
2020-03-26 13:20:51,0,0,0,0,0,0
2020-03-26 13:25:51,0,0,0,0,0,0
2020-03-26 13:30:51,0,0,0,0,0,0
2020-03-26 13:35:52,0,0,0,0,0,0
2020-03-26 13:40:55,0,0,0,0,0,0
2020-03-26 13:45:52,0,0,0,0,0,0
2020-03-26 13:50:57,0,0,0,0,0,0
2020-03-26 13:55:52,0,0,0,0,0,0
2020-03-26 14:00:53,0,0,0,0,0,0
2020-03-26 14:05:52,0,0,0,0,0,0
2020-03-26 14:10:51,0,0,0,0,0,0
2020-03-26 14:15:51,0,0,0,0,0,0
2020-03-26 14:20:52,0,0,0,0,0,0
2020-03-26 14:25:50,0,0,0,0,0,0
2020-03-26 14:30:52,0,0,0,0,0,0
2020-03-26 14:35:52,0,0,0,0,0,0
2020-03-26 14:40:58,0,0,0,0,0,0
2020-03-26 14:45:51,0,0,0,0,0,0
2020-03-26 14:50:52,0,0,0,0,0,0
2020-03-26 14:55:51,0,0,0,0,0,0
2020-03-26 15:00:53,0,0,0,0,0,0
2020-03-26 15:05:52,0,0,0,0,0,0
2020-03-26 15:10:55,0,0,0,0,0,0
2020-03-26 15:15:52,0,0,0,0,0,0
2020-03-26 15:20:50,0,0,0,0,0,0
2020-03-26 15:27:52,0,0,0,0,0,0
2020-03-26 15:30:51,0,0,0,0,0,0
2020-03-26 15:35:51,0,0,0,0,0,0
2020-03-26 15:40:55,0,0,0,0,0,0
2020-03-26 15:45:51,0,0,0,0,0,0
2020-03-26 15:50:55,0,0,0,0,0,0
2020-03-26 15:55:52,0,0,0,0,0,0
2020-03-26 16:00:54,0,0,0,0,0,0
2020-03-26 16:05:51,0,0,0,0,0,0
2020-03-26 16:10:52,0,0,0,0,0,0
2020-03-26 16:15:51,0,0,0,0,0,0
2020-03-26 16:20:55,0,0,0,0,0,0
2020-03-26 16:25:52,0,0,0,0,0,0
2020-03-26 16:30:52,0,0,0,0,0,0
2020-03-26 16:35:51,0,0,0,0,0,0
2020-03-26 16:40:54,0,0,0,0,0,0
2020-03-26 16:45:51,0,0,0,0,0,0
2020-03-26 16:50:55,0,0,0,0,0,0
2020-03-26 16:55:52,0,0,0,0,0,0
2020-03-26 17:00:51,0,0,0,0,0,0
2020-03-26 17:05:50,0,0,0,0,0,0
2020-03-26 17:10:52,0,0,0,0,0,0
2020-03-26 17:15:51,0,0,0,0,0,0
2020-03-26 17:20:54,0,0,0,0,0,0
2020-03-26 17:25:51,0,0,0,0,0,0
2020-03-26 17:30:52,0,0,0,0,0,0
2020-03-26 17:35:52,0,0,0,0,0,0
2020-03-26 17:40:51,0,0,0,0,0,0
2020-03-26 17:45:51,0,0,0,0,0,0
2020-03-26 17:50:52,0,0,0,0,0,0
2020-03-26 17:55:51,0,0,0,0,0,0
2020-03-26 18:00:51,0,0,0,0,0,0
2020-03-26 18:05:51,0,0,0,0,0,0
2020-03-26 18:10:52,0,0,0,0,0,0
2020-03-26 18:15:51,0,0,0,0,0,0
2020-03-26 18:20:54,0,0,0,0,0,0
2020-03-26 18:25:51,0,0,0,0,0,0
2020-03-26 18:30:52,0,0,0,0,0,0
2020-03-26 18:35:51,0,0,0,0,0,0
2020-03-26 18:40:53,0,0,0,0,0,0
2020-03-26 18:45:52,0,0,0,0,0,0
2020-03-26 18:50:53,0,0,0,0,0,0
2020-03-26 18:55:50,0,0,0,0,0,0
2020-03-26 19:00:52,0,0,0,0,0,0
2020-03-26 19:05:51,0,0,0,0,0,0
2020-03-26 19:10:50,0,0,0,0,0,0
2020-03-26 19:15:52,0,0,0,0,0,0
2020-03-26 19:20:52,0,0,0,0,0,0
2020-03-26 19:25:51,0,0,0,0,0,0
2020-03-26 19:30:52,0,0,0,0,0,0
2020-03-26 19:35:52,0,0,0,0,0,0
2020-03-26 19:40:51,0,0,0,0,0,0
2020-03-26 19:45:51,0,0,0,0,0,0
2020-03-26 19:50:54,0,0,0,0,0,0
2020-03-26 19:55:52,0,0,0,0,0,0
2020-03-26 20:00:53,0,0,0,0,0,0
2020-03-26 20:05:52,0,0,0,0,0,0
2020-03-26 20:10:53,0,0,0,0,0,0
